Order_ID,Order_Date,Region,Product,Customer,Sales,Profit
520,2024-10-12,South,Mobile,Customer E,6866,209
521,2024-06-25,North,Laptop,Customer C,1243,644
522,2024-09-22,West,Keyboard,Customer D,8597,860
523,2024-06-25,North,Keyboard,Customer A,7228,1117
524,2024-08-13,West,Tablet,Customer A,8871,2505
525,2024-10-31,North,Monitor,Customer C,1040,1882
526,2024-10-02,North,Tablet,Customer B,3070,1401
527,2024-04-07,West,Keyboard,Customer E,3781,1665
528,2024-02-01,West,Laptop,Customer D,1839,997
529,2024-12-02,East,Laptop,Customer C,9874,238
530,2024-10-18,East,Mobile,Customer E,7161,1106
531,2024-11-12,East,Mobile,Customer C,6719,273
532,2024-02-04,East,Laptop,Customer B,6879,1649
533,2024-03-30,East,Laptop,Customer A,5559,1120
534,2024-10-28,South,Laptop,Customer E,7068,866
535,2024-02-19,East,Monitor,Customer D,4789,1718
536,2024-05-26,South,Laptop,Customer D,9613,512
537,2024-12-16,South,Tablet,Customer E,9220,2791
538,2024-05-08,East,Keyboard,Customer B,3669,1006
539,2024-04-18,North,Keyboard,Customer E,7643,2281
540,2024-09-27,North,Monitor,Customer B,9296,317
541,2024-11-11,West,Tablet,Customer D,1582,653
542,2024-11-18,North,Tablet,Customer A,4304,555
543,2024-07-29,West,Tablet,Customer D,1383,2270
544,2024-10-05,East,Keyboard,Customer C,3553,1189
545,2024-01-26,East,Monitor,Customer D,9622,2009
546,2024-02-26,West,Keyboard,Customer A,3742,2416
547,2024-07-24,South,Keyboard,Customer C,6811,1092
548,2024-06-16,West,Tablet,Customer A,6075,1283
549,2024-08-13,West,Monitor,Customer A,7425,2725
550,2024-10-29,West,Mobile,Customer C,5106,2838
551,2024-08-29,North,Mobile,Customer B,647,2529
552,2024-12-07,West,Tablet,Customer A,6451,1272
553,2024-11-27,North,Mobile,Customer D,1850,207
554,2024-06-10,South,Monitor,Customer B,3594,603
555,2024-02-24,East,Mobile,Customer D,6001,610
556,2024-01-09,East,Laptop,Customer E,6633,1247
557,2024-03-09,South,Laptop,Customer D,7694,2353
558,2024-06-29,West,Keyboard,Customer D,8924,266
559,2024-04-11,North,Laptop,Customer C,5839,966
560,2024-06-18,West,Keyboard,Customer E,3696,964
561,2024-05-14,South,Monitor,Customer E,4097,1460
562,2024-08-21,East,Keyboard,Customer E,775,1059
563,2024-11-13,North,Monitor,Customer A,4931,2108
564,2024-07-25,South,Tablet,Customer C,9787,2490
565,2024-08-25,North,Keyboard,Customer E,8980,1115
566,2024-08-07,South,Monitor,Customer C,9613,2911
567,2024-08-18,North,Monitor,Customer D,9006,1434
568,2024-05-13,North,Laptop,Customer B,1901,1142
569,2024-03-02,North,Laptop,Customer A,6233,2489
570,2024-07-24,South,Mobile,Customer C,890,1672
571,2024-08-01,West,Laptop,Customer B,6193,2205
572,2024-03-11,East,Monitor,Customer E,7421,1460
573,2024-02-12,East,Tablet,Customer D,2319,1427
574,2024-08-08,West,Tablet,Customer E,2722,2490
575,2024-09-11,South,Mobile,Customer C,4651,2421
576,2024-06-16,North,Monitor,Customer A,5659,813
577,2024-06-01,East,Mobile,Customer D,6077,1983
578,2024-05-22,North,Laptop,Customer B,7446,1293
579,2024-09-19,South,Mobile,Customer A,6275,1210
580,2024-08-17,South,Mobile,Customer B,9839,1930
581,2024-07-14,East,Mobile,Customer D,1894,1176
582,2024-09-24,North,Tablet,Customer D,7617,1120
583,2024-09-03,East,Mobile,Customer D,6018,1127
584,2024-02-05,East,Tablet,Customer D,3830,2901
585,2024-05-21,South,Monitor,Customer D,9481,1815
586,2024-09-11,South,Laptop,Customer A,9574,1360
587,2024-05-12,South,Keyboard,Customer E,7529,1208
588,2024-04-24,South,Keyboard,Customer C,9299,1437
589,2024-04-07,West,Laptop,Customer A,3187,2400
590,2024-08-26,South,Monitor,Customer A,6051,1240
591,2024-07-09,East,Monitor,Customer B,9422,585
592,2024-07-07,South,Monitor,Customer B,2647,2081
593,2024-10-01,South,Laptop,Customer D,9584,1873
594,2024-06-28,East,Keyboard,Customer C,8527,657
595,2024-01-28,South,Tablet,Customer B,5866,2326
596,2024-08-14,West,Laptop,Customer A,8774,2455
597,2024-11-12,South,Monitor,Customer B,8395,2603
598,2024-04-06,West,Keyboard,Customer A,5690,863
599,2024-08-30,North,Monitor,Customer B,6905,1245
600,2024-06-07,East,Keyboard,Customer D,2604,1611
601,2024-08-24,East,Mobile,Customer B,844,1277
602,2024-02-04,East,Keyboard,Customer B,4665,1571
603,2024-11-14,North,Keyboard,Customer C,8695,663
604,2024-12-04,North,Tablet,Customer C,1218,531
605,2024-11-18,North,Laptop,Customer A,5685,202
606,2024-07-03,North,Laptop,Customer D,7617,2990
607,2024-07-17,South,Monitor,Customer C,8253,991
608,2024-08-03,North,Monitor,Customer B,4894,449
609,2024-03-10,West,Monitor,Customer A,3718,2341
610,2024-12-23,East,Mobile,Customer A,1411,1251
611,2024-08-23,West,Monitor,Customer E,2445,500
612,2024-02-14,West,Mobile,Customer A,2598,988
613,2024-03-06,West,Laptop,Customer C,3831,1705
614,2024-11-08,East,Laptop,Customer E,5030,2031
615,2024-03-20,North,Mobile,Customer B,9563,816
616,2024-07-04,North,Keyboard,Customer B,2213,1320
617,2024-11-03,North,Laptop,Customer D,1516,2845
618,2024-02-13,West,Keyboard,Customer C,773,822
619,2024-08-29,North,Keyboard,Customer B,1650,2832
620,2024-12-25,North,Laptop,Customer A,3297,2717
621,2024-08-27,West,Monitor,Customer E,4314,414
622,2024-11-23,South,Monitor,Customer B,6574,2086
623,2024-03-21,South,Tablet,Customer E,2196,906
624,2024-09-23,West,Monitor,Customer E,4915,996
625,2024-07-23,East,Tablet,Customer E,2257,2597
626,2024-05-16,North,Laptop,Customer C,7689,1094
627,2024-11-19,East,Monitor,Customer D,2956,665
628,2024-06-25,East,Tablet,Customer B,940,198
629,2024-07-16,East,Tablet,Customer A,4978,614
630,2024-10-02,East,Mobile,Customer B,1571,1646
631,2024-06-04,South,Mobile,Customer D,3624,2728
632,2024-04-24,West,Monitor,Customer D,7005,506
633,2024-09-05,West,Monitor,Customer D,7386,2836
634,2024-04-23,East,Tablet,Customer C,1447,1403
635,2024-09-07,East,Monitor,Customer E,3429,2574
636,2024-11-09,South,Tablet,Customer A,673,2866
637,2024-08-31,East,Keyboard,Customer D,4288,1216
638,2024-04-17,East,Keyboard,Customer E,5357,2254
639,2024-06-02,West,Monitor,Customer B,4227,1305
640,2024-05-06,South,Mobile,Customer C,6583,2381
641,2024-09-08,South,Mobile,Customer E,5756,527
642,2024-04-03,South,Mobile,Customer C,1708,2522
643,2024-06-25,North,Tablet,Customer B,2354,839
644,2024-09-17,West,Mobile,Customer E,4677,2102
645,2024-03-24,North,Mobile,Customer B,2174,2076
646,2024-08-10,South,Monitor,Customer D,2186,1945
647,2024-11-07,South,Monitor,Customer B,9810,2068
648,2024-07-31,North,Monitor,Customer A,2941,1428
649,2024-01-31,North,Laptop,Customer D,8606,618
650,2024-11-18,East,Laptop,Customer A,2525,113
651,2024-07-27,East,Laptop,Customer D,1469,2201
652,2024-11-23,West,Mobile,Customer B,2769,380
653,2024-02-01,South,Mobile,Customer E,3004,1220
654,2024-07-10,West,Keyboard,Customer B,6356,2801
655,2024-05-13,North,Laptop,Customer D,758,2011
656,2024-05-04,South,Monitor,Customer A,3353,2890
657,2024-12-06,East,Tablet,Customer C,4693,1551
658,2024-08-01,North,Mobile,Customer C,8043,987
659,2024-06-20,North,Laptop,Customer C,7852,1035
660,2024-03-18,West,Laptop,Customer D,1619,2133
661,2024-02-02,South,Mobile,Customer E,7516,148
662,2024-07-13,North,Mobile,Customer E,4640,1956
663,2024-03-04,North,Mobile,Customer B,6538,1187
664,2024-06-03,West,Mobile,Customer B,2319,863
665,2024-04-12,West,Laptop,Customer B,2854,1651
666,2024-04-13,South,Tablet,Customer E,1589,730
667,2024-01-25,South,Monitor,Customer E,4355,496
668,2024-03-04,North,Monitor,Customer B,7303,1108
669,2024-10-05,North,Laptop,Customer C,1950,1180
670,2024-07-07,East,Monitor,Customer A,2679,119
671,2024-10-25,South,Laptop,Customer E,8239,1452
672,2024-06-25,South,Monitor,Customer B,9525,640
673,2024-11-07,East,Monitor,Customer E,882,303
674,2024-05-31,East,Laptop,Customer A,5337,1782
675,2024-01-15,West,Mobile,Customer D,5054,1880
676,2024-07-27,East,Monitor,Customer A,4982,2226
677,2024-01-12,North,Keyboard,Customer C,1303,1250
678,2024-07-24,South,Laptop,Customer B,9247,2546
679,2024-01-20,South,Mobile,Customer B,2067,682
680,2024-03-27,South,Mobile,Customer B,4807,2929
681,2024-11-03,South,Laptop,Customer C,1734,2700
682,2024-05-14,North,Mobile,Customer D,5945,1748
683,2024-11-01,South,Monitor,Customer A,5263,1247
684,2024-12-05,East,Keyboard,Customer C,8050,2346
685,2024-04-18,North,Mobile,Customer E,966,542
686,2024-05-23,North,Mobile,Customer C,9572,2872
687,2024-08-09,West,Monitor,Customer B,2121,1402
688,2024-02-03,West,Mobile,Customer E,2095,272
689,2024-11-24,North,Mobile,Customer D,3536,265
690,2024-04-09,South,Keyboard,Customer D,1876,2477
691,2024-09-27,East,Tablet,Customer D,7562,2593
692,2024-12-24,South,Keyboard,Customer E,1397,739
693,2024-09-05,East,Keyboard,Customer C,9894,963
694,2024-06-03,West,Monitor,Customer A,3119,252
695,2024-12-05,East,Monitor,Customer A,841,1599
696,2024-11-09,East,Laptop,Customer A,3311,2386
697,2024-03-18,East,Laptop,Customer B,9257,2217
698,2024-09-03,East,Keyboard,Customer A,798,2916
699,2024-04-07,East,Mobile,Customer C,6047,189
700,2024-04-13,East,Mobile,Customer C,2539,1070
701,2024-09-17,South,Laptop,Customer B,4272,2966
702,2024-09-12,South,Mobile,Customer E,5879,2290
703,2024-09-17,West,Mobile,Customer B,5100,605
704,2024-02-03,West,Tablet,Customer B,3719,2377
705,2024-03-11,West,Keyboard,Customer D,5958,1724
706,2024-10-04,South,Laptop,Customer B,3595,1505
707,2024-09-17,South,Monitor,Customer E,1636,2521
708,2024-12-07,North,Laptop,Customer D,6547,2566
709,2024-12-13,West,Keyboard,Customer B,4866,207
710,2024-11-13,East,Tablet,Customer D,9933,363
711,2024-02-10,West,Tablet,Customer C,2411,575
712,2024-06-28,West,Monitor,Customer A,9160,2271
713,2024-01-28,West,Monitor,Customer C,2493,1451
714,2024-02-28,West,Mobile,Customer C,1789,143
715,2024-02-04,East,Monitor,Customer B,3779,1561
716,2024-05-15,South,Laptop,Customer C,2781,2952
717,2024-02-09,East,Monitor,Customer A,2304,1765
718,2024-01-19,West,Monitor,Customer A,5108,2778
719,2024-08-10,South,Laptop,Customer B,9579,1120
720,2024-10-26,East,Mobile,Customer D,5801,505
721,2024-02-02,South,Monitor,Customer D,8984,1625
722,2024-01-25,North,Monitor,Customer E,3598,146
723,2024-12-07,North,Laptop,Customer D,2892,457
724,2024-05-03,East,Keyboard,Customer E,6005,2780
725,2024-11-29,East,Keyboard,Customer D,9258,2271
726,2024-02-11,North,Monitor,Customer B,6971,2961
727,2024-09-14,East,Laptop,Customer E,8287,768
728,2024-03-10,East,Keyboard,Customer B,8835,293
729,2024-12-29,East,Tablet,Customer E,1312,1563
730,2024-05-16,East,Tablet,Customer A,981,2383
731,2024-03-21,South,Laptop,Customer D,3608,519
732,2024-11-05,West,Mobile,Customer E,1289,802
733,2024-10-24,West,Tablet,Customer E,1201,1583
734,2024-02-29,West,Tablet,Customer D,3197,2445
735,2024-06-17,West,Monitor,Customer C,8458,1828
736,2024-03-05,West,Mobile,Customer B,2260,2382
737,2024-10-28,West,Mobile,Customer E,3421,2695
738,2024-10-20,South,Tablet,Customer C,3679,313
739,2024-10-31,North,Keyboard,Customer E,8851,150
740,2024-11-06,South,Mobile,Customer B,587,2339
741,2024-04-02,West,Monitor,Customer E,6568,1107
742,2024-08-29,South,Mobile,Customer B,8257,753
743,2024-09-15,East,Mobile,Customer D,9777,2078
744,2024-02-18,North,Monitor,Customer D,9769,2491
745,2024-02-06,South,Mobile,Customer D,7323,1677
746,2024-03-17,North,Tablet,Customer E,647,913
747,2024-11-26,South,Laptop,Customer C,4180,2051
748,2024-05-14,West,Mobile,Customer C,5321,2520
749,2024-04-28,North,Monitor,Customer A,7986,1414
750,2024-10-03,South,Monitor,Customer E,9087,2440
751,2024-05-04,South,Monitor,Customer E,8013,102
752,2024-04-18,East,Tablet,Customer E,2336,2338
753,2024-11-26,East,Mobile,Customer C,8152,1530
754,2024-07-24,South,Monitor,Customer E,3979,2487
755,2024-02-18,East,Monitor,Customer D,8470,2926
756,2024-01-19,West,Tablet,Customer B,7129,1301
757,2024-05-26,South,Keyboard,Customer E,7654,2185
758,2024-09-05,East,Keyboard,Customer C,5152,1678
759,2024-12-20,South,Tablet,Customer A,7667,2160
760,2024-03-17,West,Tablet,Customer A,5513,2499
761,2024-11-23,North,Monitor,Customer E,6966,617
762,2024-11-19,North,Monitor,Customer B,8939,1754
763,2024-02-16,West,Mobile,Customer A,8187,2477
764,2024-12-17,West,Mobile,Customer D,8857,1918
765,2024-01-18,North,Laptop,Customer B,578,2577
766,2024-11-06,West,Mobile,Customer E,7804,1359
767,2024-01-18,West,Tablet,Customer B,5708,274
768,2024-08-03,East,Keyboard,Customer B,9349,2998
769,2024-07-31,North,Tablet,Customer A,5999,2593
770,2024-04-06,East,Mobile,Customer A,3524,1255
771,2024-08-28,South,Mobile,Customer A,2271,2550
772,2024-07-03,South,Tablet,Customer D,8233,554
773,2024-01-25,North,Tablet,Customer E,4820,2999
774,2024-12-20,South,Tablet,Customer D,1417,460
775,2024-11-03,South,Tablet,Customer A,4897,2534
776,2024-01-23,East,Mobile,Customer C,9178,2521
777,2024-03-09,North,Tablet,Customer A,4895,2253
778,2024-01-17,South,Keyboard,Customer A,876,2322
779,2024-06-10,North,Mobile,Customer C,5877,1058
780,2024-09-03,West,Monitor,Customer E,2935,241
781,2024-04-28,South,Laptop,Customer C,4931,1232
782,2024-06-14,West,Keyboard,Customer E,931,2972
783,2024-04-01,West,Laptop,Customer E,9042,2822
784,2024-09-27,South,Tablet,Customer C,7551,684
785,2024-07-16,West,Monitor,Customer E,5009,241
786,2024-03-18,South,Laptop,Customer E,7965,1772
787,2024-07-18,South,Monitor,Customer E,3749,635
788,2024-01-20,East,Monitor,Customer C,5893,2958
789,2024-08-16,East,Keyboard,Customer C,8162,740
790,2024-08-05,West,Keyboard,Customer B,2025,1085
791,2024-07-01,South,Laptop,Customer D,4400,293
792,2024-03-04,South,Laptop,Customer A,5347,202
793,2024-11-08,West,Keyboard,Customer C,8728,2769
794,2024-10-24,East,Tablet,Customer A,8339,949
795,2024-12-24,South,Tablet,Customer D,4640,2082
796,2024-12-23,North,Keyboard,Customer D,3150,1935
797,2024-10-06,East,Laptop,Customer C,4063,2025
798,2024-10-31,South,Laptop,Customer C,9439,666
799,2024-10-25,North,Laptop,Customer D,8308,1212
800,2024-05-14,East,Monitor,Customer D,8172,1309
801,2024-02-11,West,Tablet,Customer B,8457,639
802,2024-07-21,South,Mobile,Customer C,9224,52
803,2024-11-26,North,Tablet,Customer E,575,2798
804,2024-12-16,South,Monitor,Customer B,2412,2619
805,2024-08-20,South,Monitor,Customer B,7374,331
806,2024-09-07,East,Laptop,Customer E,8003,1343
807,2024-07-05,South,Laptop,Customer C,9394,1265
808,2024-05-25,West,Monitor,Customer A,7776,2471
809,2024-03-20,North,Mobile,Customer E,8674,368
810,2024-02-06,South,Tablet,Customer A,2830,851
811,2024-10-07,West,Keyboard,Customer A,5327,1613
812,2024-08-06,South,Keyboard,Customer D,3923,2943
813,2024-08-31,East,Keyboard,Customer E,4338,834
814,2024-12-19,North,Keyboard,Customer D,1182,2554
815,2024-10-02,North,Tablet,Customer D,4847,2059
816,2024-06-12,North,Monitor,Customer D,5656,389
817,2024-10-03,North,Keyboard,Customer D,5784,905
818,2024-03-26,South,Keyboard,Customer B,9764,1801
819,2024-05-12,North,Mobile,Customer C,1507,2372
820,2024-06-15,South,Tablet,Customer A,9177,2343
821,2024-11-21,East,Monitor,Customer C,6642,1270
822,2024-07-21,South,Mobile,Customer E,9160,1072
823,2024-03-29,South,Laptop,Customer B,2858,1372
824,2024-05-10,West,Laptop,Customer D,8787,1649
825,2024-08-16,South,Monitor,Customer D,5902,2527
826,2024-03-24,South,Tablet,Customer E,6680,1488
827,2024-02-28,North,Mobile,Customer B,3690,2346
828,2024-12-25,North,Monitor,Customer A,7706,2155
829,2024-12-24,South,Mobile,Customer D,4132,68
830,2024-04-04,North,Keyboard,Customer D,2925,1976
831,2024-11-22,East,Keyboard,Customer B,1589,2924
832,2024-10-26,North,Laptop,Customer E,9710,783
833,2024-08-17,West,Monitor,Customer D,7708,1300
834,2024-12-01,North,Laptop,Customer B,1273,239
835,2024-07-13,West,Laptop,Customer C,5878,2238
836,2024-12-08,East,Monitor,Customer E,7599,834
837,2024-05-13,West,Laptop,Customer B,5447,2086
838,2024-07-12,East,Keyboard,Customer D,9869,1620
839,2024-08-04,East,Tablet,Customer D,5068,2521
840,2024-01-28,East,Keyboard,Customer B,4789,799
841,2024-07-03,West,Tablet,Customer B,8018,1414
842,2024-01-02,North,Monitor,Customer D,9367,69
843,2024-09-14,West,Monitor,Customer D,2383,68
844,2024-01-30,West,Mobile,Customer E,5494,380
845,2024-06-10,North,Laptop,Customer D,1860,285
846,2024-07-28,South,Laptop,Customer D,1654,2080
847,2024-07-21,West,Keyboard,Customer B,1453,495
848,2024-11-26,East,Keyboard,Customer B,6262,2243
849,2024-10-09,South,Keyboard,Customer E,4986,1762
850,2024-07-22,West,Monitor,Customer C,684,1947
851,2024-09-08,East,Mobile,Customer D,4411,2836
852,2024-10-26,South,Tablet,Customer B,8349,2617
853,2024-05-14,South,Mobile,Customer E,2627,2294
854,2024-09-15,North,Keyboard,Customer D,5742,1874
855,2024-10-15,South,Monitor,Customer D,8414,1943
856,2024-02-03,South,Keyboard,Customer D,1796,244
857,2024-07-11,South,Tablet,Customer E,4847,2279
858,2024-03-11,East,Mobile,Customer D,5849,2920
859,2024-01-02,West,Keyboard,Customer E,2920,336
860,2024-07-24,West,Tablet,Customer E,520,928
861,2024-07-05,West,Keyboard,Customer B,684,213
862,2024-04-19,South,Keyboard,Customer E,4693,124
863,2024-07-09,South,Monitor,Customer C,8967,982
864,2024-12-08,West,Tablet,Customer C,8175,2324
865,2024-08-04,West,Laptop,Customer C,5622,2954
866,2024-03-06,North,Monitor,Customer E,2917,147
867,2024-09-11,North,Monitor,Customer C,8901,2584
868,2024-08-09,East,Laptop,Customer A,4472,1687
869,2024-06-02,West,Laptop,Customer B,4046,2626
870,2024-01-22,West,Mobile,Customer C,8374,799
871,2024-04-21,South,Monitor,Customer B,4829,556
872,2024-09-20,South,Tablet,Customer D,6557,1439
873,2024-01-15,North,Laptop,Customer A,7183,929
874,2024-03-25,North,Laptop,Customer B,787,2348
875,2024-09-07,West,Keyboard,Customer B,5450,507
876,2024-05-16,West,Monitor,Customer A,1345,1836
877,2024-11-10,North,Tablet,Customer B,6695,2581
878,2024-02-23,West,Mobile,Customer A,2554,424
879,2024-10-20,East,Monitor,Customer E,6226,2030
880,2024-02-04,East,Tablet,Customer A,1422,642
881,2024-05-06,South,Mobile,Customer B,6169,732
882,2024-08-23,South,Tablet,Customer C,3723,979
883,2024-01-21,South,Tablet,Customer C,4840,592
884,2024-01-08,North,Tablet,Customer E,956,2890
885,2024-12-26,West,Monitor,Customer C,6386,1170
886,2024-09-03,South,Mobile,Customer E,5714,1647
887,2024-09-11,West,Tablet,Customer B,2953,1494
888,2024-04-12,East,Laptop,Customer A,7935,1289
889,2024-12-16,East,Tablet,Customer B,6095,2823
890,2024-12-28,North,Laptop,Customer B,1250,840
891,2024-10-01,South,Laptop,Customer B,2204,1545
892,2024-01-11,North,Monitor,Customer C,2979,706
893,2024-06-28,North,Monitor,Customer D,1627,252
894,2024-11-14,East,Mobile,Customer C,8116,805
895,2024-10-14,North,Tablet,Customer D,4916,232
896,2024-02-09,South,Monitor,Customer E,2610,1287
897,2024-07-13,East,Laptop,Customer A,4688,229
898,2024-04-01,East,Mobile,Customer D,3385,1749
899,2024-09-08,West,Monitor,Customer B,5715,2669
900,2024-02-22,South,Monitor,Customer A,5622,1894
901,2024-01-15,East,Keyboard,Customer A,8468,2896
902,2024-01-22,East,Keyboard,Customer C,3818,2393
903,2024-10-23,South,Tablet,Customer C,4582,1899
904,2024-02-23,East,Mobile,Customer D,9280,2463
905,2024-10-15,West,Tablet,Customer B,8058,1444
906,2024-03-23,South,Keyboard,Customer C,3473,910
907,2024-11-15,West,Monitor,Customer E,2114,644
908,2024-04-26,East,Keyboard,Customer D,5541,989
909,2024-11-29,South,Tablet,Customer C,9329,2617
910,2024-12-17,East,Monitor,Customer A,8976,1439
911,2024-10-21,West,Monitor,Customer B,5643,2992
912,2024-10-26,South,Mobile,Customer C,3550,2593
913,2024-04-03,North,Monitor,Customer C,4658,857
914,2024-07-09,West,Laptop,Customer E,5069,148
915,2024-05-09,South,Mobile,Customer A,4171,2112
916,2024-09-23,North,Laptop,Customer C,4432,480
917,2024-08-09,South,Monitor,Customer A,4292,2999
918,2024-07-22,East,Laptop,Customer D,854,2635
919,2024-06-24,East,Mobile,Customer E,9813,2310
920,2024-05-22,West,Monitor,Customer D,2100,1895
921,2024-07-02,East,Keyboard,Customer A,2775,2125
922,2024-01-27,East,Laptop,Customer B,4763,736
923,2024-02-01,South,Monitor,Customer C,4758,220
924,2024-07-21,North,Tablet,Customer B,4634,1519
925,2024-07-02,East,Keyboard,Customer C,9395,138
